4.139567712703664526e+00,3.741141452189379102e+00,3.696861218708711760e+00,3.751224253603444136e+00,3.979991606341298116e+00,3.664493523495200300e+00,3.987715994488992166e+00,3.791165053604156565e+00,4.283622465377901811e+00,3.756367979943493474e+00
3.892763216489072864e+00,3.756555070241656580e+00,4.272857841316835881e+00,3.962558042508148137e+00,4.179086930568574054e+00,4.238436659340334423e+00,4.378642795153409040e+00,4.077583928611010933e+00,3.842255721874714425e+00,4.020052418179705711e+00
3.713045504460398494e+00,3.903495981219962996e+00,3.203418711355504378e+00,3.253199203548569063e+00,3.464733212441133414e+00,3.333223628380480363e+00,3.713483497622492191e+00,3.757683269107526147e+00,4.015018292260917221e+00,3.586204727885133448e+00
3.295511455171928450e+00,3.226830703684977930e+00,3.342041122896179051e+00,3.855196039862913260e+00,3.081123249524416963e+00,3.125935862845925950e+00,3.696079329386779744e+00,3.077948728758867158e+00,3.531807729621323055e+00,3.498280907191856137e+00
3.393738441576931386e+00,3.651993199215771480e+00,3.963233481274137660e+00,3.812709792740047732e+00,3.892176178278070164e+00,4.110602249520025175e+00,3.695205387839323397e+00,3.646590681881182405e+00,3.460627152891030178e+00,3.041179668347485432e+00
3.233161299594792037e+00,3.917335647239209795e+00,3.519797399364346546e+00,3.483545461436525770e+00,3.761387210920631663e+00,3.878524089118154716e+00,3.457060067720076013e+00,3.552079714843870750e+00,3.744355857325385450e+00,3.147273998660072181e+00
3.556327723338427838e+00,3.298037233515000555e+00,3.057088226695648725e+00,3.258767427288955965e+00,3.172449032585793471e+00,3.259270903091118221e+00,3.175276637759543608e+00,3.522991365999129432e+00,3.212770640771477115e+00,3.566029316487410838e+00
3.373438765165533759e+00,2.991924987651748857e+00,3.175491252782332463e+00,3.110726574077039785e+00,3.309705192931719164e+00,3.153286484599626682e+00,3.366739163290881631e+00,3.087823124689722309e+00,3.548333023607564307e+00,3.324676853373100816e+00
3.620494459441228496e+00,3.276279422943857877e+00,3.591890984098101036e+00,3.959492155975655958e+00,3.205858933325610227e+00,3.627638780419351061e+00,3.091425534924752139e+00,3.490338074898704512e+00,2.971624969448813047e+00,3.439011605592632748e+00
3.402553095856676091e+00,3.965130125191842936e+00,3.274455609391332622e+00,3.719108588621534928e+00,3.470248039392697770e+00,3.154191937997628425e+00,3.680829725661734830e+00,3.657663253671350923e+00,3.947773248425816561e+00,3.493832224392316110e+00
3.285938406997533701e+00,3.214003706664652515e+00,3.673718634147298712e+00,3.513252351072392088e+00,3.455078535944729357e+00,3.592260385686728341e+00,2.867960283156628876e+00,3.153005983609248553e+00,2.871905979536717446e+00,3.467347855411802016e+00
3.792814375569651286e+00,3.813138351288726913e+00,3.051241572277678227e+00,3.440118283066257110e+00,3.667397876004113044e+00,3.701810566273179948e+00,3.689683777735409009e+00,4.131473278891567347e+00,3.891686397513853812e+00,3.550152844959158838e+00
4.195402838707259718e+00,4.029362438351823172e+00,3.983830816586061196e+00,4.057777183356368056e+00,4.003675048973081019e+00,4.064382292208478020e+00,4.407051077671876094e+00,3.585424823966391727e+00,3.809569774008821685e+00,3.994869223689586857e+00
4.620638495647479971e+00,4.684743274731125950e+00,4.856647533921711890e+00,4.728283174882535356e+00,5.102393141854150826e+00,4.925697344700021851e+00,4.510677119999425777e+00,4.326609998371629295e+00,4.648789837266027902e+00,5.007345721066814193e+00
5.041586296663913558e+00,5.091186913038373341e+00,4.765768095976633312e+00,4.730540156664885920e+00,4.898339038356422925e+00,4.949010099539695062e+00,5.112158502992330433e+00,5.250602936877466931e+00,5.018936259311417736e+00,4.601377549429884972e+00
5.151463012575493217e+00,5.026035891487335761e+00,5.319177042044834103e+00,5.048227828302810138e+00,4.913405139284730438e+00,5.202496490789469519e+00,4.789062540023538261e+00,5.057607973888431196e+00,5.329266172813817981e+00,5.245449259356109728e+00
4.783651785097842613e+00,4.694451595692941126e+00,4.788850658630923185e+00,4.802813354056067574e+00,5.464613381891450850e+00,4.916216316229368388e+00,5.163320879779984551e+00,5.272692213538555883e+00,5.064479097632874627e+00,4.834786279453357594e+00
3.842908949647777295e+00,4.049319382498595132e+00,3.856254380499393175e+00,3.449763849363062462e+00,3.994245881058583247e+00,3.475552598232598100e+00,3.711649819617893531e+00,3.921020097158320450e+00,4.038489727055688761e+00,4.252488032089570602e+00
4.424948476248673934e+00,4.871331665106186648e+00,4.405605983371622791e+00,4.505198515118529201e+00,4.893234918188356097e+00,4.696163795039317357e+00,4.756921531747657639e+00,4.725754297769724666e+00,4.693159722733566852e+00,4.722503568802880025e+00
4.954974171220010604e+00,4.675866803060264587e+00,4.589170774123973118e+00,4.792171360350781839e+00,4.872745840622371816e+00,5.328301109008051206e+00,4.804181304704814082e+00,4.777649170959407776e+00,5.037109306901839112e+00,4.823718362300967399e+00
5.179783438107993909e+00,4.172727403392778811e+00,4.863329385219584466e+00,4.733296978708211533e+00,4.568559066341973285e+00,4.462551155975818418e+00,4.427621629018966942e+00,4.674009607530305033e+00,4.489630364272645835e+00,4.541112936978779935e+00
4.257414395896669923e+00,4.656141184480280693e+00,4.739118888616994596e+00,4.696467898289800935e+00,4.307669662378034836e+00,4.650912705500547695e+00,4.609347512996006202e+00,4.853932427163214491e+00,4.732778916266703995e+00,4.310150912685193347e+00
4.621975597900134680e+00,4.567705405720539069e+00,4.956378158012187285e+00,4.526031106433737072e+00,4.933633745125484360e+00,4.754504032926366364e+00,4.750435323585977088e+00,4.574661356907504306e+00,4.276008963593304735e+00,4.874415116162606587e+00
4.783879729327797037e+00,4.771834337297701900e+00,4.475084050322781337e+00,4.673709628730537524e+00,4.358747922760792370e+00,4.410725156672510749e+00,4.460665413214429442e+00,4.632665483379282634e+00,4.709629173039881600e+00,4.472898449017323586e+00
4.561199832780077124e+00,4.201069541751393466e+00,4.209039066164198317e+00,4.353514339012404477e+00,4.406587083144146710e+00,4.358016412004032780e+00,4.558760661794444502e+00,4.786861186672564550e+00,4.374151562188155928e+00,4.399535814654500498e+00
4.207783989915070855e+00,3.699369295624933773e+00,4.092936839431660978e+00,3.982780598275913686e+00,3.807125539503898981e+00,3.941199140130585921e+00,3.838322316402551948e+00,3.577702392247311014e+00,4.001906543847328912e+00,4.109514443566660624e+00
3.698252529353047269e+00,3.963668986132270700e+00,4.133316898533061057e+00,3.883446097813939346e+00,4.171054564172239409e+00,4.378927287775563393e+00,4.221674967318232774e+00,4.174391856526488809e+00,3.876790625586224781e+00,4.451521732803133347e+00
4.564865431071066126e+00,4.186922353322917623e+00,4.198494954578192662e+00,3.878818456078551247e+00,4.289134684658356456e+00,4.219900688668070110e+00,4.331154490371496912e+00,4.251847888049042901e+00,3.854168467880541016e+00,3.973055394994550849e+00
4.540742928102022624e+00,4.024943936688416102e+00,4.617993387516304615e+00,4.442781321876196898e+00,4.478932834752688663e+00,3.866953013198711986e+00,4.239587499421406669e+00,4.109221466403184309e+00,4.320285320888839209e+00,4.580534940698636426e+00
4.328107607320919037e+00,4.537173324226219329e+00,4.542922286151005018e+00,4.435597153593333175e+00,4.020274532445810678e+00,4.638732019159876430e+00,4.236798015977147891e+00,4.728513931157957373e+00,4.176784130486108637e+00,4.654182378168576939e+00
4.076410076400843074e+00,4.237422966083099318e+00,4.159099555768499101e+00,4.493007426022252560e+00,4.867828977911284660e+00,4.255008677382136284e+00,4.013967160546553892e+00,4.410925832958592530e+00,4.297575629024844801e+00,4.006412855993572997e+00
4.097902870534199771e+00,3.850002880386679482e+00,4.136087911725454980e+00,3.348336661265817416e+00,3.671360170143432633e+00,4.396541809223877273e+00,3.619159010531678433e+00,3.624275027301512520e+00,3.839882367328422141e+00,3.419595709881416035e+00
3.642576419348313443e+00,3.962897278475323581e+00,4.036870690213445023e+00,3.889069999290582835e+00,3.906288156213168605e+00,3.789891207069020496e+00,3.923441082064464069e+00,3.793789172703484258e+00,3.616047076355136891e+00,3.380020183258847677e+00
3.533507780407763921e+00,3.156863361201931006e+00,3.324924739723567502e+00,3.783503875952243245e+00,3.220274846253540879e+00,3.155545786958883880e+00,3.424150654434991559e+00,3.453205431715927531e+00,3.136100772098251444e+00,3.513267563217763012e+00
2.920451894293653261e+00,3.232820051551003715e+00,3.198301327004528183e+00,2.769710758020988095e+00,3.208846302021279406e+00,3.034376944317463742e+00,2.787956142448637653e+00,2.647092065464660582e+00,2.563199782715005259e+00,3.010065510692182311e+00
3.439881029766261200e+00,3.437886582729237084e+00,3.282818043420411502e+00,3.407909099347029347e+00,3.355600077266204462e+00,3.434223556146769774e+00,3.066368023504682849e+00,3.611693813474327719e+00,3.512715768386190263e+00,3.554559612122940138e+00
3.489125946013067914e+00,3.245511094701854837e+00,3.080533912248534456e+00,3.495208416562105569e+00,3.313156975690646711e+00,3.376422630659180246e+00,3.107611423329222688e+00,3.393322599202970302e+00,3.326259641894059094e+00,3.747098377118450063e+00
3.508291986788354855e+00,3.312062222821373414e+00,3.673801082487469838e+00,3.135161556612900302e+00,3.649247892080511146e+00,2.644546484012505694e+00,3.359464013046269848e+00,3.218690884754568327e+00,3.184637647188293119e+00,3.300639699885338896e+00
3.248202179805304013e+00,3.714155612271758056e+00,3.153196719653108548e+00,3.341418210772650887e+00,3.633476094157179315e+00,3.643789541583899894e+00,3.823348846680009849e+00,3.747310683432838463e+00,3.394301717131036789e+00,3.697988019849796526e+00
3.345751580037513939e+00,3.063377245455279674e+00,3.302402348512282870e+00,2.808125537283761464e+00,2.884598189309086624e+00,3.076548422142258765e+00,2.872228506648184965e+00,2.960670513832705186e+00,3.345100323142589094e+00,3.039429997917985293e+00
3.163502221388267088e+00,3.381971574328211716e+00,3.289899725946124676e+00,3.516223232010114774e+00,3.158814728584736553e+00,3.171120479572582251e+00,3.413418712636590246e+00,3.470443620982232247e+00,3.034883624231343724e+00,3.464131567407346068e+00
3.299757597763710582e+00,3.124699030127976229e+00,3.893417226101359763e+00,3.064916543728109843e+00,3.464347021078448829e+00,3.005363317499384568e+00,3.409262012387946239e+00,3.188865027481263770e+00,3.673904633573213729e+00,3.480317299767673678e+00
3.401367036997427373e+00,3.884518757018319945e+00,3.643418131419607686e+00,3.854051943668413305e+00,3.472247212375345171e+00,3.920312302012379568e+00,4.011923371656145321e+00,3.691559163454527948e+00,3.508213272271599070e+00,3.617717084306763198e+00
3.686061445857499397e+00,3.311790579646424870e+00,3.578477083988566676e+00,3.570819708414484595e+00,3.744875876478971577e+00,3.581147017393825127e+00,3.756329946935641928e+00,3.656823989966567545e+00,3.246996389879933886e+00,3.596428243143769521e+00
3.915111869329542582e+00,4.140959477914072373e+00,4.271153459397640795e+00,4.185702328000846073e+00,3.663843611938017997e+00,4.131918860045145969e+00,3.570554672216427861e+00,4.051247804351272741e+00,4.025148266746731096e+00,4.287734289715357860e+00
4.897319497347440098e+00,4.997794972537836777e+00,4.865244126519814749e+00,5.124997156874527171e+00,4.644114522034390902e+00,4.827621490977370478e+00,4.424164091575567781e+00,4.361630543715611985e+00,4.781972900038230279e+00,4.813267987469592057e+00
4.549968343737363696e+00,4.205167120907951528e+00,4.337769133086296414e+00,4.669953814938480718e+00,4.099437163165014830e+00,4.398146090375176342e+00,4.578712477203939812e+00,4.835889523436763149e+00,4.759900349887216997e+00,4.523173509860228592e+00
4.268633020504810638e+00,4.465144794905691938e+00,4.514421783267031252e+00,4.524427471325735084e+00,4.299553054131850516e+00,4.321612113600186156e+00,4.876126371687837135e+00,3.772740031579919329e+00,4.090423223019684862e+00,4.596074397601209505e+00
3.931616158144936701e+00,4.030581191567537580e+00,3.986124330851890996e+00,4.342026803834444060e+00,4.507735249794604826e+00,4.323854142263391154e+00,3.571029356798079757e+00,4.384849778156513445e+00,4.022293269134921800e+00,4.047334483883109790e+00
3.760379438776689121e+00,3.140317181174250738e+00,3.297190475057299341e+00,3.752931064264928729e+00,3.559641938409114026e+00,3.686205211490406697e+00,3.491305663088376310e+00,3.867715439631978835e+00,3.381455852421137553e+00,3.363145812825166558e+00
4.049394437047975082e+00,4.426378870406344923e+00,3.883298603830673379e+00,3.674128731024913552e+00,3.734996706097973629e+00,3.879723720886628868e+00,4.182516760739502182e+00,4.005530543043951397e+00,4.615129146280260386e+00,3.606913802410052217e+00
4.117077343976824899e+00,4.204959411527453561e+00,4.316076824673505286e+00,4.824215278774082627e+00,4.892819683027717304e+00,4.290240670416495483e+00,4.370241151012204561e+00,4.388837687917175323e+00,4.393696163988940029e+00,4.692534093065652279e+00
3.858445661754704048e+00,4.490964717733220368e+00,4.459929928334125826e+00,4.061069361773087749e+00,3.803317079185291050e+00,4.078882184081122908e+00,4.056702628552755208e+00,4.147118933645714378e+00,4.057266062004764251e+00,3.973390739552645989e+00
3.928515839858724767e+00,4.159901686851348757e+00,3.577813563798748930e+00,4.129672294873374838e+00,4.616691091795438240e+00,3.811205862914512910e+00,3.951790409755705724e+00,3.809531657144082928e+00,3.805233903148764529e+00,3.961593720700444798e+00
4.040716571498157883e+00,4.198234712485949593e+00,4.098591271538349012e+00,4.333685978351175194e+00,4.154460722853340116e+00,4.165411258493747049e+00,4.139607402610972819e+00,4.241452043278518325e+00,4.010595348651992076e+00,4.463493995337246112e+00
4.439585120648055216e+00,4.178214268068370707e+00,4.997416637291354213e+00,4.454134599559317564e+00,4.467444686870853943e+00,4.553053972326724264e+00,4.615691740252953146e+00,4.132630036639042714e+00,4.610499652901641099e+00,4.151536193115259010e+00
4.932156049623384497e+00,5.031875434385633561e+00,5.058874804760947974e+00,4.976375108481325249e+00,4.860926596549457024e+00,5.147829319121417946e+00,4.691521222954954773e+00,5.033554155468012326e+00,4.955277330404647351e+00,5.057051980204332331e+00
4.000885976619593443e+00,3.901577993144816681e+00,3.635538006091183938e+00,3.891920288005740414e+00,3.908087268767578060e+00,3.714091750599225694e+00,4.196350132425672008e+00,4.046892772972765506e+00,4.004196542362841171e+00,3.566866425765009563e+00
3.165009240576799332e+00,3.259580682877024405e+00,2.971315633242475940e+00,3.204253515896225313e+00,3.263165306085802353e+00,3.263328475591693589e+00,3.201628644007327384e+00,2.885326938595069279e+00,2.981030658539393752e+00,3.109024497422028244e+00
2.740225509405593840e+00,2.999652736090564709e+00,2.669352830800439946e+00,3.204871897055671326e+00,2.857966453631768822e+00,2.767614586889284300e+00,3.063067389783134420e+00,2.688903947496211977e+00,3.423734470318285261e+00,3.117172690250643807e+00
2.767236086032586861e+00,2.931835801033913835e+00,2.884743523229090112e+00,2.835800505993030018e+00,3.149728718720461895e+00,2.971615039719580409e+00,2.891581370802212891e+00,3.131211700236723239e+00,3.264062603416569619e+00,3.021970565566488798e+00
2.852511235823374847e+00,3.234945942803008734e+00,3.297191599573397358e+00,3.088547848794863437e+00,2.940430971386001957e+00,3.368826043018366967e+00,2.635642797832582040e+00,3.010779502506327088e+00,3.196032393399030447e+00,3.026269858002098800e+00
3.155063816960052669e+00,3.335797713268979781e+00,2.990459984101015767e+00,3.486831651424071588e+00,3.435312881852594646e+00,2.952512267876306495e+00,3.384236558961371877e+00,3.269293395722230766e+00,2.792587824680830888e+00,3.373601690333117187e+00
3.541611726238756752e+00,3.587050298031113194e+00,3.574800080431019378e+00,3.488242198268533212e+00,3.177593132475140969e+00,3.171865795604932092e+00,3.899419151913591008e+00,3.393214560615622322e+00,3.680611761828393558e+00,3.646151930050612666e+00
3.383187472074040691e+00,3.181083632047965182e+00,3.009071114919396273e+00,3.675069748599350206e+00,3.612075854667553543e+00,3.722664124488407555e+00,3.755645834109663905e+00,3.459070219307070371e+00,3.484628967932784427e+00,3.598041867071970490e+00
3.236214524154078287e+00,3.648174879065182896e+00,3.172557709554632677e+00,2.727762819848596365e+00,3.201161453914573851e+00,3.067164632787840350e+00,3.160565252211064546e+00,3.083876209913873900e+00,3.488757924434072955e+00,3.207856775941865024e+00
2.003241026376154199e+00,2.249282243675472692e+00,2.577485878348733106e+00,2.379999286632700439e+00,1.937893756641992482e+00,2.640719528756906076e+00,1.931586528655526047e+00,2.177720810375014526e+00,2.054666748587488545e+00,2.493586156726407044e+00
2.379904851381591246e+00,2.056885369277658970e+00,2.442628290542268044e+00,2.803784073432229462e+00,2.582645857724277683e+00,2.320915278016649541e+00,2.744754419713371973e+00,2.670403610371628211e+00,2.558616622766586524e+00,2.233447253222721862e+00
2.288726476985458280e+00,1.904272392842793593e+00,1.957717229877147691e+00,2.152408763304196615e+00,2.283915306907497111e+00,2.282273949283634362e+00,2.156079632675082625e+00,1.983647385248155093e+00,1.933840165715295045e+00,2.118305940355454275e+00
2.449743709640080702e+00,2.903137230199628327e+00,2.551045834661257672e+00,1.901493238483614512e+00,1.763366688969265850e+00,2.144627100323597713e+00,2.373806276380285851e+00,2.311965034183572243e+00,2.292181709621204710e+00,2.446635970291290541e+00
2.535167886072776433e+00,2.723310129961329373e+00,2.994566826560677519e+00,3.250291757761567091e+00,2.738831466903472123e+00,3.183956530398690976e+00,2.723435883441242211e+00,2.632186750809323073e+00,2.957593227250680634e+00,3.045462198024216693e+00
2.972633714920107195e+00,2.751818885567801853e+00,2.934397757755931035e+00,2.644456860102720075e+00,3.106328055948295752e+00,3.271771967014170279e+00,3.248700816897890142e+00,3.162773544464917652e+00,2.921560402574199244e+00,2.725006458915269381e+00
2.772212893302183456e+00,2.782916147084501635e+00,2.585396962970823775e+00,2.940405146647609325e+00,2.909549700879829892e+00,2.758870441176310084e+00,3.159213341271971842e+00,2.609398655554031166e+00,2.951299807296812627e+00,2.820117520096559360e+00
2.387366225926807140e+00,3.037045064145353024e+00,2.486551344995664437e+00,2.694452782564874305e+00,3.001783320763695695e+00,3.027831768810513857e+00,2.599692534021777579e+00,3.026749083247455729e+00,2.602222643879413599e+00,2.399652410000069125e+00
3.688035343869850546e+00,3.688161187875175884e+00,3.088434419034830736e+00,3.320685693896567425e+00,3.632234670141000876e+00,3.331894272973198401e+00,3.510723713116910005e+00,3.508227098817048528e+00,3.653004068510089297e+00,3.512740742067692601e+00
3.206508912911404163e+00,3.018978250413841824e+00,3.137133472149448377e+00,3.364855995645616549e+00,2.915026176500274513e+00,3.085191438509179651e+00,3.206556901913127700e+00,3.463503778895798302e+00,3.454901011668300992e+00,2.593508088637477726e+00
3.446159228342562386e+00,3.298293726546858373e+00,3.632575085125846925e+00,3.321408510037358486e+00,3.751275718956205818e+00,3.541547745614395115e+00,3.585638289142984103e+00,3.152911384180361321e+00,3.251741188682485184e+00,3.747890449718902950e+00
4.071839359031118377e+00,3.697269348640211284e+00,3.369645052794739470e+00,3.700132972338345372e+00,3.932974527928009056e+00,3.790678361003608998e+00,4.026485584685404184e+00,3.823281229852874663e+00,3.701430914123202243e+00,3.805023996177547829e+00
3.484830767353168213e+00,3.237610840782747079e+00,3.504575217836674472e+00,3.432798862342650192e+00,3.359408462432814879e+00,3.354484410988053167e+00,3.941879220263249550e+00,3.625081389625779416e+00,3.547276302201927134e+00,3.806157455940488710e+00
3.697343336251505352e+00,3.895524912539775286e+00,4.183022010129874957e+00,3.410872440160702457e+00,3.799366948611617723e+00,4.115473778570773788e+00,3.488410006567607358e+00,3.544819385206817941e+00,3.779217426906724242e+00,3.534246337152384232e+00
3.636277417068609630e+00,3.613306969281360637e+00,3.286212475604011196e+00,3.349904824939079262e+00,3.419730992452112428e+00,3.618098569585773472e+00,3.671535260036119741e+00,3.666831044778439797e+00,3.793481792045941159e+00,3.567377066120454909e+00
2.904630169993065891e+00,3.023191693679476710e+00,2.895230104918678382e+00,2.982727370088715801e+00,3.077372705398734087e+00,3.021199899351207474e+00,2.954486481641635187e+00,3.010445946010011919e+00,3.296223326068579595e+00,3.037075592076985853e+00
3.236753842368861989e+00,2.723048819440167634e+00,3.402742384594366065e+00,3.469950718869832862e+00,3.309843430365562167e+00,2.757326012625153755e+00,2.904799082483493944e+00,3.247535717053235516e+00,2.715015980704571508e+00,3.475489108004891303e+00
2.928758120247676455e+00,2.907865318432541812e+00,2.923652899645471148e+00,2.733472417042695390e+00,2.478467480449855653e+00,2.589949908528193845e+00,3.003488091199470578e+00,2.966353660462106134e+00,2.594455403790867809e+00,2.675697897891402111e+00
2.893399610744799677e+00,2.584926002351869201e+00,2.282119494261879211e+00,2.943208333110886699e+00,2.896427063159496829e+00,2.966776598354470273e+00,2.847543036926519111e+00,2.807651042606457814e+00,2.498287244451132150e+00,2.376702324879702566e+00
2.834779274143340633e+00,2.027502256730939756e+00,2.623068832017156904e+00,2.404673124214273372e+00,2.155216440802874889e+00,2.821704572383476606e+00,2.305259189332093062e+00,2.420632025848409530e+00,2.986494530632674671e+00,2.450420586530652312e+00
2.694803096806968057e+00,2.780709123365021185e+00,2.837092001184668977e+00,2.698301100828554233e+00,2.984124829344515284e+00,3.062119364275012856e+00,2.800393880686892878e+00,2.777191496025986250e+00,3.157262961466082096e+00,2.730154082398247972e+00
2.901010402379581965e+00,3.222521866293047932e+00,2.950491861874639632e+00,2.859163098361650945e+00,2.771384470956857360e+00,2.706647368001902532e+00,2.855502790394855328e+00,3.247820742236208424e+00,2.788561641608478858e+00,2.857466948642457094e+00
3.461161238599653078e+00,3.397626060124261382e+00,3.060022232161758726e+00,3.085517632284294542e+00,3.582250137316375316e+00,3.217201305411911072e+00,3.544290917547558983e+00,3.160452813455658649e+00,3.337208239677460053e+00,3.612613982916604627e+00
2.709742945923121482e+00,2.829197194798524606e+00,3.110328832047955405e+00,3.240585540587842317e+00,2.988697032977647883e+00,2.834983972885893433e+00,2.518375913587139969e+00,2.751134522782690883e+00,2.734322749679316544e+00,2.891506062873450134e+00
1.850473390870076340e+00,2.138185686267663144e+00,2.091693227332112048e+00,2.037244992152289491e+00,1.875319794365148951e+00,2.272520535584624302e+00,2.022602944362486443e+00,2.601619313989177673e+00,2.004375388319658668e+00,2.068010889213629966e+00
1.853063549325100867e+00,1.898764546886986482e+00,1.930192603577864263e+00,1.695180680184871225e+00,1.984583139358980342e+00,1.786264128406989782e+00,2.061230078328831095e+00,1.792099937725000869e+00,2.015343994773014291e+00,1.838807974534287348e+00
1.690798204706091212e+00,1.606537333996629124e+00,1.571229497048345136e+00,1.791927926496186929e+00,1.557166029569522880e+00,1.212724514629806238e+00,1.835873121759903359e+00,1.460714143760168948e+00,1.587152194748435718e+00,1.615384015608767543e+00
2.291875074755620911e+00,2.381148684798171544e+00,2.091664398901297073e+00,2.080625999423571404e+00,2.252093046037010549e+00,2.384878512673408668e+00,2.054816491218612207e+00,2.306677551570338824e+00,2.039439351314852100e+00,2.144813580410334097e+00
2.386441918046171118e+00,1.937123893136867281e+00,2.625116940152981915e+00,2.281455993970139318e+00,2.324188991143080862e+00,2.222354535489787786e+00,2.158565241690087788e+00,2.230576132289942670e+00,2.516873268017527643e+00,2.280971989890549168e+00
2.638305870719807267e+00,2.459991958227190967e+00,2.646397023598184628e+00,2.003852753030364475e+00,2.297865265527955003e+00,2.571677936337140036e+00,2.450529817667096211e+00,2.597617015547346586e+00,2.172865178243459372e+00,2.156473365899348682e+00
2.087822829015960391e+00,2.307588990448989019e+00,2.373165313447244795e+00,2.203715032895098958e+00,2.395317169679792801e+00,2.355326672684099343e+00,2.511126234179157812e+00,2.816989206723111483e+00,2.236898801022439098e+00,2.499009503781890906e+00
2.247481733043354524e+00,2.147929287507878815e+00,2.284015805845516223e+00,2.800178144683965531e+00,2.506683658989791397e+00,2.570508483658957122e+00,2.141413350154484085e+00,2.137712525782875517e+00,2.915111274823678045e+00,2.237421541830276972e+00
2.262601545303881689e+00,2.360782053863472729e+00,1.978200291422226531e+00,1.728644219223816059e+00,2.181542878950692099e+00,1.568135213061468303e+00,2.127692854739847483e+00,2.328255323524183407e+00,1.935501296948804351e+00,1.930272469248315081e+00
1.549718919246104720e+00,1.301301344569516516e+00,1.315351795412704750e+00,1.535160146288641503e+00,1.188800173637102109e+00,1.523572748705334323e+00,1.436644122499813436e+00,1.258634875200435932e+00,9.673973459392688490e-01,1.592417213276027699e+00
6.875530703074606009e-01,9.529138101987204568e-01,1.039151764469137706e+00,9.337438308465523251e-01,8.045818024076720754e-01,1.033854258761846889e+00,6.304108318186310012e-01,7.581688405936445330e-01,9.807130359860160018e-01,8.152124387087482660e-01
